id,x,y
72,38.458866422559026,101.77787575774371
73,38.48298545292173,101.78212224693367
74,39.445880351380595,104.10701563609256
75,40.16932770207631,106.11840156534377
76,40.943754712129405,106.15824923176777
77,41.383916543156175,105.70936505834308
78,42.00321899395941,105.62169840472129
79,42.6347522303764,104.6004488320839
80,42.91948030339411,104.31045228721266
81,43.76304704363768,102.63850617326463
82,44.197212142642144,100.59116891514495
83,44.78906927493203,100.24855308882077
84,45.20522185252534,98.13979628897077
85,45.35428084784624,98.63511862322284
86,45.50786787594821,96.99906602314267
87,45.78995876701818,97.65939008513124
88,46.11246503560304,95.50415086548577
89,46.24277369273256,95.28682027438768
90,46.34778054095932,95.54886466387791
91,47.10929869252018,94.38129985575533
92,47.59562129031592,93.41482659608958
93,48.3659033256799,91.32293014674038
94,48.640480976167126,91.09827615937166
95,49.38519929732039,90.2896152329067
96,50.18391167771705,90.39976007398344
97,50.80487988979698,90.84538025843122
98,50.821308176797004,89.7386898188201
99,51.614786770962574,91.59147973447352
100,51.777586599585185,92.01719835993272
101,52.12546182609395,92.47653980905585
102,52.60505754193327,93.54743398501827
103,52.74490492887534,93.59915210423836
104,53.55575575998947,94.54537785580847
105,53.61107473664368,95.27668375077042
106,54.03373374730138,96.85799755307309
107,54.995071100559485,98.2303780276297
108,55.94651601300958,101.5948743669505
109,56.37320682919743,101.55832015457815
110,56.62055122510447,103.2140855224505
111,57.34347262579438,103.93983411744149
112,58.20023788044605,104.22934036121846
113,59.10191463246092,105.7661795689724
114,59.140849714635344,105.55268882238873
115,59.569117007237146,105.93787385608698
116,60.05261910498156,105.58645088722324
117,60.066065942762606,105.94917456335698
118,60.767539804140505,104.75067359251022
119,61.6710596552997,102.68282450825956
120,62.204328721494264,99.94356362883178
121,62.712465869261734,98.59866285372996
122,62.92639927685619,97.1007893017987
123,63.125305156813205,96.99354916770963
124,63.610772515520786,94.67873742813757
125,64.03046400581997,93.38852722984676
126,64.99586970428679,89.12506053239123
127,65.42824343147021,87.98652361835231
128,65.4639798424508,86.17446133052188
129,65.81227116497885,84.90574530428322
130,65.95807098202258,85.60857195747995
131,66.92313129694615,79.94806307713361
132,67.68185255936307,76.8374580939373
133,68.39975098010163,75.07432944166011
134,68.86227085540155,73.89516501869186
135,69.05673376501002,72.67968823298241
136,69.44408162507368,72.1957685168819
137,69.63131465393077,71.62800138409544
138,70.34105468107806,69.92391151962715
139,70.85255468715945,69.90550695231987
140,70.96206943765523,69.70225271752126
141,71.52697136344469,68.75570454401543
142,71.82833509970318,69.96031747787353
143,72.66768047614492,68.82041988895766
144,73.28786056816976,69.25023442647044
145,74.1694814791253,69.26268266324648
146,74.30255774951817,69.46487498541813
147,75.03804452221972,71.53104337915985
148,75.93467852264067,70.6333870947134
149,76.07808817766757,72.43770606346648
150,76.52916357242071,71.09105306835616
151,76.68876329162174,71.49461796223721
152,76.95864078430705,71.89123071869197
153,77.67036833463601,71.59859934115907
154,78.15856746144381,72.56288721530404
155,78.34569520655832,71.90915696864175
156,79.04370471773328,70.53797169078341
157,79.71056034866574,68.7172260931457
158,80.5013506499108,67.1591941811967
159,80.68358359574121,67.69698159868604
160,81.65747816423662,63.21685664476568
161,82.35436749754172,59.42772582342528
162,83.30364741278241,54.167826343370734
163,83.52268298532,54.73945414706906
164,83.66619166722988,53.92754188987747
165,83.8683254987134,52.98331784049399
166,84.20636297246106,49.75022491899048
167,84.81041336213187,46.55230360056312
168,84.90471022128563,45.72616285641089
169,85.07428591596602,45.01518630334012
170,85.08173202621929,44.99340124391017
171,85.23817600566733,43.60443344432957
172,85.45007854650711,43.51628923507323
173,85.99672469074271,40.42479819505169
174,86.17965295217014,39.23139148410471
175,86.55814440760412,37.20299816251171
176,86.73611721535042,35.603233730658566
177,87.49423080425449,32.20475823767599
178,88.03910449852081,29.207252815828607
179,88.6023156129834,25.310688203843235
180,88.66452930465337,25.768742129386403
181,88.70648345002516,26.412644751313763
182,89.32881567151891,23.837617613479832
183,89.90093598363163,20.8146011608848
184,90.62691976645648,19.84821679958775
185,90.95392054785977,17.663132496394738
186,91.73474539648896,17.036610969486205
187,92.43315742364373,15.652683178292088
188,93.09140541229361,15.677899631535546
189,93.42207317015945,15.120354657987798
190,94.02141648250107,15.03422047896229
191,94.37141916269717,16.42334498795568
192,94.69032054677886,15.015905913843788
193,94.77999646238078,16.045358267488986
194,95.63064892596279,15.62023560949034
195,96.33183501701096,14.99293611445006
196,96.5134935803919,16.1950263764754
197,97.18124473886562,15.379392500071447
198,98.1538172657684,13.794081893932303
199,98.62341165326212,13.549244661559811
200,99.32719835402182,11.007937183839697
201,100.28673813640864,9.520004588716668
202,101.12857830650167,5.718178872290915
203,101.22756873853106,5.399552029177517
204,101.85395958669388,2.8378711401339043
205,102.30922052573473,-0.7440332002585786
206,102.8036979375638,-2.823654389599092
207,103.21657038342586,-4.222605327550461
208,103.99387715286062,-9.725701401373307
209,104.79249534547276,-13.397121768688052
210,105.31031021682853,-18.08612225644821
211,105.41133019268409,-17.52408742091382
212,105.49682184408375,-18.726809668816358
213,105.5889174921886,-18.876699791138062
214,106.51423086785904,-25.42673831646837
215,107.04070330832025,-28.313462562519156
216,107.09805915279236,-29.070039501473524
217,107.96912218597184,-33.51457723341269
218,108.40576573694338,-33.87483287362659
219,108.95966812719504,-38.02316394830342
220,109.43807589017644,-38.750813155648316
221,109.76727443548128,-40.807524939623114
222,109.89349038913126,-39.9649411339504
223,110.38535429669871,-42.46668088860305
224,111.25263311778487,-43.06701441172269
225,112.06404481241098,-45.41487891475927
226,112.10767561374786,-45.49722250290676
227,112.18600033473827,-45.21883104107829
228,112.94390611966878,-45.61028943845456
229,113.04715462471968,-46.15973802808604
230,113.91287773299759,-46.6613147618669
231,114.390420668188,-46.08760115804564
232,115.28643135343836,-44.59165480849792
233,115.68708969149202,-45.18776372772674
234,116.12023364680124,-45.04532681930727
235,116.25550697122398,-45.50638951666582
236,117.17339294727411,-45.87980690249801
237,117.23216767820372,-45.9269228503448
238,117.7112283744573,-44.60893476486664
239,118.62624735115587,-47.05716877454368
240,119.21567359300123,-46.137011518317856
241,119.48455560015749,-47.18851774933175
242,119.5667806256472,-46.823511850884685
243,119.68401532243178,-47.752851400563166
244,120.27138594017282,-49.84205054441992
245,120.60114605814715,-49.75842993701927
246,120.85799309491729,-50.764687278649944
247,121.77128842460236,-54.64018581640469
248,122.52453188534292,-57.85085226439485
249,122.87287071984161,-59.04429863479109
250,123.83416753334384,-64.63280846515025
251,124.14402094631559,-66.40185916638907
252,124.32794926647905,-66.20081694709732
253,124.66117181989787,-68.5767139489578
254,124.7221000267857,-69.8225761749675
255,125.00986718558265,-71.33919066105406
256,125.82681323734614,-74.49230266549925
257,125.93088865200576,-75.7919220529388
258,126.572762182499,-78.4215272760611
259,126.8127013589453,-79.369609539085
260,126.91404239419163,-80.34424454768866
261,127.70566188080291,-84.69049924715316
262,128.40443682773324,-86.6632999211602
263,128.76377565409544,-88.09984449201147
264,129.39705099961617,-89.37127428316077
265,129.7405623566837,-90.76485066248154
266,130.08853186775195,-91.03959002858433
267,130.8342695520111,-92.40943492259836
268,131.02867021739465,-91.25539132105722
269,131.54825477810851,-92.25511787191041
270,131.9155281175173,-93.51094039889777
271,132.86403227222434,-91.69210413886915
272,132.9435907224704,-91.7193352853269
273,133.55297623519905,-91.34557311261649
274,133.97321586789272,-90.98826487303313
275,134.61735692077178,-90.64856004113216
276,134.6475596335125,-89.83037448768214
277,135.29473876720897,-87.97255833569106
278,135.6903047725276,-87.4136782014974
279,136.46878548763556,-86.9121788871304
280,136.77978712932526,-85.25323694492985
281,137.13612026560756,-86.11210139241788
282,137.15282210913554,-86.18082689021652
283,138.07277677379628,-83.84537746628577
284,138.09386204767733,-84.36655909510537
285,138.10329419653513,-84.47531995839563
286,138.26459024061717,-85.64656928489703
287,138.8542224152585,-84.01942213022292
288,139.68253309570582,-85.50384109932439
289,140.1524112945562,-84.68000181311876
290,140.31383489636784,-86.02590033745398
291,140.62568509292188,-86.00920376619662
292,140.89905343036992,-85.50110352486531
293,141.5800081746987,-87.59649204683772
294,142.33553882697174,-89.71117433242286
295,142.38153099204166,-89.43388656724105
296,142.878450959878,-90.964803145603
297,143.17668222561065,-92.98368646316989
298,143.47789080678206,-93.45748752014643
299,144.46104009184126,-97.74165475885901
300,145.4154675899885,-99.6317116548726
301,145.90529532393435,-102.77856052468454
302,146.34179306206858,-104.31228161761152
303,146.75877265950118,-103.89269724241116
304,147.61409450587595,-106.61615506508728
305,148.48511447738102,-109.53193455790772
306,149.3800609833307,-110.23683016195
307,149.71860565039927,-110.04966674278359
308,150.4312075840707,-110.09731514029049
309,151.25065749466538,-109.23780465144014
310,152.1844611663589,-108.44258943879899
311,153.13305815272244,-104.38899494795803
312,153.47945072339317,-104.71525935753043
313,153.9319978743442,-101.66583374852198
314,154.7696679439609,-100.10563972194119
315,155.60186088554516,-97.1057254541713
316,155.6500588597963,-96.17300142606823
317,156.1298040484909,-94.09392683063582
318,157.02501904109053,-90.81220428545076
319,157.86266994135957,-89.01476473859267
320,158.5660099610257,-88.36337242524327
321,158.70422721204713,-86.52111705331546
322,159.23562864261046,-85.80268342489049
323,159.90587058696934,-86.03454336468566
324,159.92831066201194,-86.06282627417006
325,160.63874188977883,-84.11319045452585
326,160.77600994495018,-85.1862027453815
327,161.2561535764221,-83.64152469646245
328,161.82097069353387,-85.26095498707663
329,162.58070282309876,-85.36314781577812
330,163.23498667510282,-87.17369921559741
331,164.08827580934133,-87.29613976476921
332,164.81127222042645,-88.0381379437395
333,164.95532994370097,-89.2037657003122
334,165.94927982590082,-91.26727465184494
335,165.9578626094934,-89.99545443028018
336,166.11259794442157,-91.59000467844949
337,166.13732371990153,-90.1376885010495
338,166.63322662167886,-92.26255575599455
339,167.05219842456867,-92.02108764681586
340,167.66457742741363,-92.32111064174356
341,168.12121705418576,-91.87678313314026
342,169.08063986350217,-92.72318629531728
343,169.89804433799742,-90.70876277554066
344,169.97954886858614,-90.34879795113073
345,170.09456015094347,-90.50736650719259
346,170.11784311867598,-90.3800531929308
347,170.8888720069323,-88.6327345274677
348,171.4149901757043,-88.23531685164536
349,171.4491408322586,-86.29292487660277
350,172.4424555031973,-82.97178905787705
351,172.8438362931982,-81.01304216242508
352,173.74884420389597,-77.73562631212161
353,174.32828209746432,-74.59539863176471
354,175.19942067632334,-69.57362374535566
355,176.15122610645952,-64.75750224570841
356,176.76733379004608,-60.81130462564953
357,177.4254444123977,-58.41070397365096
358,177.77424630733316,-57.0746840739249
359,177.9787648858989,-55.10509574860838
360,178.22393140131769,-53.77775215297843
361,178.96440763597926,-51.6901341511036
362,179.62789175374002,-48.852559119214824
363,180.08751178049332,-49.320274754713
364,180.1428824913927,-47.61697774303107
365,180.19763746124218,-47.391931050061956
366,180.43478589805798,-46.91299207670467
367,180.69083407214225,-48.10632810639591
368,180.99854747181243,-46.74187808948077
369,181.90411616308177,-44.826465670578415
370,182.64722718827966,-44.8178833465675
371,183.2527998809957,-44.222160656189985
372,183.58920206161636,-44.73536133050119
373,183.64962890562668,-44.68094993921366
374,183.90593558485008,-45.18536449923063
375,184.66938918605413,-44.47235025630085
376,184.73882920746678,-44.90898892836699
377,185.69178660720695,-45.27702152594673
378,186.0504149823528,-44.70520489126384
379,186.97361568103523,-46.433666049616306
380,187.82407719748682,-46.00808690505276
381,188.006012296647,-45.57666566519861
382,188.57815953696837,-43.32585200273028
383,189.3636514043401,-41.71350925119463
384,190.00866536822755,-39.92252826558743
385,190.93613719137545,-36.86440537228561
386,191.744428682728,-33.67154682782434
387,191.97459755377403,-32.444217382315955
388,192.51687627176264,-30.26274101804628
389,193.40826398297725,-25.434917690924173
390,193.66423566593048,-24.84273392130675
391,194.05259588095646,-20.760660137949408
392,194.90305977427124,-16.36855040650355
393,195.51770035100532,-11.780520762145612
394,196.0030362593551,-8.838034513964583
395,196.71677552897685,-5.547969676870316
396,197.32907151661834,-2.147609956730193
397,197.45022902441303,-1.3979664526262854
398,198.21954850730148,2.0176296920489682
399,198.868839569811,5.578763740416211
400,199.8575585727632,8.747505978373622
401,200.50900673182278,11.456317734842385
402,200.95329632332013,12.850765742493593
403,201.55597896998532,14.540743569050631
404,201.7021360498867,14.274778275514972
405,202.05805109408132,13.889423429444994
406,202.52746064458807,14.501959379455785
407,203.10227540343897,16.27628241589399
408,203.3540286906664,14.904651580304423
409,203.67230304473256,15.643272994807974
410,203.91965423633343,15.985769593112481
411,204.306442021886,15.978744698950644
412,205.15413378256082,16.502888554186445
413,205.51931529192512,15.931478783242122
414,206.26887682336138,16.160945619271185
415,207.14002278052982,16.719330329671173
416,207.46052229805377,16.89737415111525
417,208.15598286497178,16.554134762059004
418,208.73508464982262,18.400267268737483
419,208.86158955638697,18.160326304839472
420,209.01933864474418,18.994775388256045
421,209.68842878754754,20.22631488987625
422,210.6779078382961,23.446520070510065
423,211.41683578241694,25.477699243526423
424,212.1970712512063,29.05464096964706
425,212.8579583569179,33.182595062041784
426,213.15469613157742,34.3398981004565
427,213.21521951964178,34.20660648097317
428,213.31270701726888,35.0997475988568
429,213.56969855329228,37.63367738695915
430,213.60252391323317,38.11393895993859
431,213.9979054119843,38.549511303208476
432,214.27624378364217,40.27509147714378
433,215.15904799483744,46.00386171834509
434,215.18816662057458,47.44011229362985
435,216.09208138900934,52.14870918700838
436,216.61134528945533,54.53713101441189
437,217.5929223533608,58.8491315596246
438,217.76981685626265,60.208481308769244
439,218.00286148772133,62.276168666660176
440,218.11942914567177,61.8187162237472
441,218.19850207777586,61.70170050244348
442,218.44684121603535,63.19387118895461
443,218.6337838987813,64.5563216247788
444,218.90006419895983,65.13935991906033
445,219.71748896512943,67.07727324500996
446,220.10094552724888,68.6995613111797
447,220.8765526270466,71.16135098013362
448,220.91266462944034,70.57385943863713
449,221.19806673006133,71.54669678868
450,222.18378056575597,71.20881150610923
451,222.92930884985148,72.76548341916876
452,223.43097329299252,72.58772495770894
453,224.1076539773609,72.4570146486829
454,224.80052705857577,70.76608627514027
455,225.56801169005618,69.49063354240624
456,225.85034354666357,69.0916659841808
457,226.51332866293788,68.43076372763966
458,227.0307618796138,70.07851466811634
459,227.5014631741146,68.32843951752797
460,227.92498555957457,68.1507637193703
461,227.92726397760762,69.39839854133467
462,228.3808564567633,68.86512333830098
463,228.44958281760643,69.11447912602729
464,229.31255685522493,69.50007724381176
465,229.8704163248475,70.95097806115733
466,230.0441312357836,71.78821099390944
467,230.63884641658973,71.78850101233859
468,231.07223910077002,73.3044090035528
469,231.66418285974012,75.08177460613088
470,232.5907481480258,78.37819083834279
471,233.13553707663988,79.88578367942398
472,233.77217354064942,83.41134193184529
473,234.74982250906325,87.06990789980681
474,235.03369215585496,88.83738750469085
475,235.22554055778855,89.70149774307353
476,235.6854611805892,92.86388377340833
477,236.50877278878386,95.48130539541208
478,236.76917646516077,95.8564818139109
479,237.67827604895479,100.3604474687248
480,237.76994730303545,100.73452484821911
481,238.19482931043973,102.49450232618996
482,238.8686803742967,102.33855427519909
483,239.591584075684,104.85479956239213
484,240.42964181401166,104.54909500523028
485,240.8094370829975,105.1148736865784
486,240.82407786703206,104.64823537389152
487,241.7991640380527,104.68526416185408
488,242.3922439413422,104.41512691731205
489,243.3105813512474,102.41840117607934
490,243.93931577614433,100.57919235990384
491,244.60227138464055,98.90276322273041
492,245.18263777481093,98.33040003133605
493,246.03458204020538,96.45888958960455
494,246.13910352373694,96.19076276296721
495,246.49671813210148,95.24711114191012
496,246.5963218762902,94.24523613925861
497,247.15441798357656,93.30532239440376
498,247.31036212091232,93.0147611237755
499,247.98176097681082,91.31080849798839
500,248.73662478782848,90.98448066152953
501,249.6886640309828,90.37661257778043
502,250.3983440729764,91.01394017863973
503,251.16850425295226,89.63060011071028
504,252.11990407323472,92.70740668839404
505,252.24201458007803,92.3173366079671
506,253.07681036654137,94.50912456859845
507,253.7253332803894,94.84790590796554
508,253.80508082488788,94.74726310742284
509,253.98102820006903,96.26974309809754
510,254.30104643098437,96.13953671927312
511,254.78304484767287,99.0958608808693
512,255.03892283094004,98.8347169224437
513,255.80320220752853,101.20410976873428
514,255.89997669310037,100.18321385937558
515,256.3926765782597,102.27140422051197
516,256.5506965149484,102.33805004503881
517,256.6123593327081,101.78179374887443
518,257.00844359334457,103.79810684256343
519,257.3256707515001,103.34789692660517
520,257.4759730068422,104.04385692778177
521,258.3078005760546,104.63803141347216
522,259.0647023554081,106.4196406898678
523,259.82411397353235,104.52249070428455
524,260.02973990467814,104.98565414268397
525,260.84726193114267,103.8153631917703
526,260.9167046268498,104.10041368782618
527,261.2754888527808,103.63453365396214
528,262.131864172118,101.31436944900997
529,262.23743031345396,101.1826861661554
530,262.74274371610585,98.75415117484805
531,263.0136235355239,98.0804264010826
532,263.3006384868856,96.03992188580541
533,264.13792246111615,93.23830680208998
534,264.4407234080229,92.57194751057868
535,265.16875755512734,89.10882912103351
536,265.89705332710247,84.96016250468666
537,266.5817685686952,81.99273007218362
538,267.3779933070657,79.32776000511598
539,267.42382043594205,78.04960518681239
540,268.3031439793698,74.41512202927994
541,269.1152860248142,73.7065884050091
542,269.8107769089697,70.41942178995045
543,270.1806481435905,71.42228638362728
544,270.367385223238,71.13773521447368
545,271.29768654493114,69.39384588483352
546,271.8296360720108,68.39709475839709
547,271.93629817227355,68.09518058168254
548,272.5590370661407,69.38090557486912
549,273.19776928246233,68.43798790469333
550,273.52536964301345,69.27540709552147
551,274.4063679295638,69.4814022047325
552,274.8770745165307,71.36756613701081
553,275.61595354236766,71.9343447376359
554,276.42952552122546,72.72896062384689
555,277.2691363709185,71.56723962167386
556,277.29167170886996,71.66647714526528
557,277.3613289918774,72.5149154214984
558,278.20512875635586,72.12394418069528
559,278.59710040184933,71.63813572272524
560,278.8198543408585,70.85663337756993
561,279.4105818234051,70.3577193134014
562,279.78533103720133,68.51271320945929
563,280.6190355683382,67.32131183156065
564,280.8120691821812,67.35792601115236
565,281.57956339637695,63.489076583650736
566,282.4969318634188,60.23780251508061
567,283.4890489897598,54.14201627727325
568,284.24318743965443,49.67624789891436
569,284.3587136437702,50.12789421571615
570,285.2755636918176,43.52005119887202
571,286.01709331759355,38.406567473667266
572,286.169338299685,37.61067857795289
573,287.031258652649,34.631320239285344
574,287.3884473492767,32.2703290993741
575,288.178082183207,27.9150754685251
576,288.4678173552779,26.877809147698144
577,288.77064768639985,25.998573710514634
578,289.258957635799,23.755166965064234
579,290.1301859359824,19.5312383637648
580,290.3272122292519,19.398379962998035
581,290.8046742739533,19.1877855170281
582,291.1660509161511,18.210429262828917
583,291.66781988448014,16.578215959893072
584,292.6545778024999,17.07590352841278
585,293.3010312992193,15.244903984628316
586,293.53395740137796,15.963056061256845
587,293.85304681588406,15.235433743657248
588,294.1150275446418,15.48289107941849
589,294.9618958538833,14.652812349129752
590,295.46180839142005,15.832589709918238
591,295.85619226208354,15.824469762814667
592,296.3640729047732,15.108002985200756
593,296.83759110302094,16.13363303486487
594,297.1176785925291,14.834294994530142
595,297.6594558876333,14.544727562745466
596,297.8177989774362,13.770677596490637
597,297.85435006546606,14.735965684214625
598,298.6454773003123,12.641374293834833
599,298.65735880527643,14.026813901785124
600,299.51659360364374,11.686524727039759
601,300.2666465702796,10.089020661208181
602,300.7901028087188,8.169138519585411
603,301.1516388705194,6.546903569366507
604,301.6562208086209,3.2420736003924855
605,302.5841603803502,-1.4741471433011732
606,303.32209533716974,-4.712145472377276
607,303.38637904023733,-6.245534078242932
608,303.46288896940337,-6.657437029197381
609,304.37258958836503,-10.834873452421803
610,304.82215299579735,-14.789684134778332
611,305.1468437709454,-17.101684977397433
612,305.7091607065205,-19.66458735142148
613,306.47486725809364,-24.147992017081485
614,307.2822129156322,-28.7540954548951
615,307.5379913910231,-31.07731926882059
616,307.8318741914562,-31.241736295491535
617,308.78112678354984,-37.34734169498344
618,309.4232509429855,-38.81638485845529
619,309.6281732735253,-39.98056499830953
620,309.6428223933556,-39.65458425560904
621,310.2927780278766,-41.27444246699479
622,310.98381639652996,-43.718027396596945
623,311.9514220398833,-44.64185447551285
624,311.9757354686753,-44.63730251874316
625,312.2470883800442,-44.7821087516803
626,313.12691587264965,-45.34675669041817
627,313.3381766169656,-45.77330121238433
628,313.4251963281996,-45.30772559537629
629,314.1017816633007,-45.6902641057689
630,314.2999475753165,-44.79155123655194
631,315.14823829960403,-44.777364125472566
632,316.1158959695978,-45.2191255588183
633,317.0329072584803,-45.48059286340176
634,317.77484589026716,-44.48125093900541
635,317.9420025503187,-45.85456120861645
636,318.71088171029857,-45.896224695732904
637,319.0533568887235,-46.26963997189573
638,319.094424689257,-46.618795888400115
639,319.6226984425346,-47.667283297107986
640,319.95331269379454,-49.60873880383984
641,320.7162711960768,-51.393518127889514
642,321.50850160235024,-53.03148346997803
643,322.03681627818446,-56.31007305268837
644,322.33499421573606,-57.68512725123953
645,323.0092171412074,-61.27151711194862
646,323.7549173540136,-64.01141761505127
647,323.8843936964975,-65.25274287569492
648,324.57219272738365,-69.25043609458392
649,324.5800825937913,-68.76089007006621
650,325.42063312555797,-72.96724860641672
651,325.5754347935784,-74.04694070899274
652,326.0373121115143,-76.87712991270547
653,326.3477990361742,-77.92715756407013
654,326.57443961668037,-78.8158030539224
655,327.5663712988301,-84.07836094742507
656,328.47818302250687,-86.5634692678285
657,328.9221249765094,-87.29804257823673
658,328.99467822212677,-88.98632115025406
659,329.53671088468207,-90.84845926994223
660,330.39987990514186,-92.35331000742845
661,330.8859387340301,-92.80816686087026
662,331.50950122160043,-92.41327216176794
663,331.62977529793784,-92.5687416530834
664,332.1318180414607,-91.5610893770699
665,332.9529927728764,-91.43750599909636
666,333.61677833700173,-91.27979920277528
667,333.6831576714537,-91.73498697906862
668,334.2788654199682,-90.09359197871444
669,335.08081767184785,-89.53261131492413
670,335.28159867606695,-88.13209520343071
671,336.26682676595664,-86.07774281196005
672,336.7477555276757,-85.29479908100556
673,337.0657507536884,-85.9090638357459
674,337.7180850389044,-86.06713779211613
675,338.54222706574615,-84.75212425764941
676,339.10552267912425,-83.94905806482483
677,339.4366670338817,-85.48507446986935
678,340.36501566928575,-85.97108303054398
679,341.3138281107677,-87.08647692463836
680,342.0410116592216,-89.86123951509792
681,342.6414105248509,-90.32547243735873
682,343.03070486477344,-92.59650038455125
683,343.3445411335567,-93.31118283328165
684,343.63943062819266,-94.04946942368412
685,344.1373197258889,-96.28636501769832
686,344.367872341078,-96.65743130926954
687,344.90128157657574,-99.26785976617174
688,345.04161394535953,-98.41261297432824
689,345.57637626903005,-101.74349420692803
690,346.13340034346527,-102.03949925584315
691,346.1365917559205,-102.24628015122617
692,347.0456063611319,-105.06666209710637
693,347.97174416473797,-107.2396132999123
694,348.3745440321035,-108.0161121965838
695,348.7462382234177,-108.40166421759065
696,349.5391354889692,-109.61718822219919
697,350.1344476304144,-110.97415686787511
698,350.342668380296,-110.50628423906444
699,350.7678425523279,-110.0697967767547
700,351.7187057381017,-109.0896056903842
701,352.2847227551544,-107.30151041726388
702,352.4463331641618,-105.89832236705337
703,352.5094469098273,-107.48974025378922
704,353.11407825748125,-104.57309523666186
705,354.024099640204,-102.80311409710579
706,354.44492576396567,-100.41290469704988
707,354.94065864027357,-99.68273230391691
708,355.1686381141691,-97.3381274787068
709,355.84697875571055,-96.1637607728217
710,356.1456807620423,-95.28470974702024
711,356.6053035513363,-93.17103301120885
712,357.3281099999352,-89.80569186584984
713,357.49351083311905,-89.9751223668604
714,357.8000664627993,-89.71769678734795
715,358.33443184313785,-88.51211879702969
716,359.16092628292796,-87.00469348982044
717,359.5003343911733,-85.62278214580235
718,360.0943054966322,-84.42717424299552
719,360.52051092203544,-83.99146518335728
720,361.0045200622515,-83.67200035004542
721,361.7703780112875,-85.57981131582086
722,362.46381339928945,-85.10444327177551
723,362.9487080589415,-85.02263720776631
724,363.2832103426609,-86.49879037026682
725,363.4308347762178,-86.05372964676586
726,364.18992900497364,-88.64224399385436
727,364.7318709284769,-87.77704175888915
728,364.89286975744767,-88.54365468802929
729,365.87667195302043,-91.42510778083042
730,366.36816014642596,-91.93489738711557
731,366.37820408511743,-90.8653953900908
732,366.90924466003406,-91.16703604960811
733,367.17157632631216,-92.13297175256483
734,367.7908481811239,-92.22038253124495
735,368.27500568067757,-91.7204835799375
736,369.0647323981105,-91.79715261012966
737,369.62276701683857,-91.26405518483799
738,369.8861665215931,-90.78527266296469
739,370.01136242122635,-91.34647579925327
740,370.58818535558584,-88.81376639414295
741,371.32865183722856,-88.32472021444578
742,372.1748742396186,-84.464794025178
743,372.90652194854,-81.03297745015686
744,373.58640787719844,-78.39262708432248
745,374.45131333701124,-74.222454583533
746,375.3175620337963,-68.95100621001502
747,375.8312484887404,-66.78271263570319
748,376.24444693969156,-63.62612413064153
749,376.7437647552766,-61.45039310049864
750,377.6308495233852,-58.19352660106237
751,378.5705746045162,-53.20983973694798
752,378.9551230935498,-52.1213431781318
753,379.67362100314074,-49.94633456726926
754,380.41178039987557,-46.88472776576895
755,380.9656369227783,-45.75514800656956
756,381.1369206467342,-46.624363946645445
757,382.0808968945672,-44.97269232081903
758,382.5487155319771,-44.33237083540128
